GVKEY,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT,iid,datadate,tic,cusip,conm,ajexdi,cshoc,prccd,trfd,exchg,ccmbegdt
001690,P,01,LU,14593,7,19801212,E,01,19841106,AAPL,037833100,APPLE INC,224.00000000,,26.25000000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841107,AAPL,037833100,APPLE INC,224.00000000,,25.75000000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841108,AAPL,037833100,APPLE INC,224.00000000,,24.75000000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841109,AAPL,037833100,APPLE INC,224.00000000,,23.25000000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841112,AAPL,037833100,APPLE INC,224.00000000,,24.12500000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841113,AAPL,037833100,APPLE INC,224.00000000,,23.50000000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841114,AAPL,037833100,APPLE INC,224.00000000,,23.75000000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841115,AAPL,037833100,APPLE INC,224.00000000,,23.75000000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841116,AAPL,037833100,APPLE INC,224.00000000,,23.25000000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841119,AAPL,037833100,APPLE INC,224.00000000,,21.87500000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841120,AAPL,037833100,APPLE INC,224.00000000,,22.62500000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841121,AAPL,037833100,APPLE INC,224.00000000,,23.12500000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841123,AAPL,037833100,APPLE INC,224.00000000,,23.75000000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841126,AAPL,037833100,APPLE INC,224.00000000,,24.00000000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841127,AAPL,037833100,APPLE INC,224.00000000,,24.62500000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841128,AAPL,037833100,APPLE INC,224.00000000,,25.87500000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841129,AAPL,037833100,APPLE INC,224.00000000,,25.37500000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841130,AAPL,037833100,APPLE INC,224.00000000,,24.75000000,1,14,19831201
001690,P,01,LU,14593,7,19801212,E,01,19841203,AAPL,037833100,APPLE INC,224.00000000,,24.37500000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841204,AAPL,037833100,APPLE INC,224.00000000,,24.87500000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841205,AAPL,037833100,APPLE INC,224.00000000,,26.12500000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841206,AAPL,037833100,APPLE INC,224.00000000,,27.37500000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841207,AAPL,037833100,APPLE INC,224.00000000,,27.25000000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841210,AAPL,037833100,APPLE INC,224.00000000,,26.75000000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841211,AAPL,037833100,APPLE INC,224.00000000,,26.37500000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841212,AAPL,037833100,APPLE INC,224.00000000,,25.50000000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841213,AAPL,037833100,APPLE INC,224.00000000,,25.75000000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841214,AAPL,037833100,APPLE INC,224.00000000,,26.37500000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841217,AAPL,037833100,APPLE INC,224.00000000,,27.00000000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841218,AAPL,037833100,APPLE INC,224.00000000,,28.62500000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841219,AAPL,037833100,APPLE INC,224.00000000,,27.50000000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841220,AAPL,037833100,APPLE INC,224.00000000,,27.37500000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841221,AAPL,037833100,APPLE INC,224.00000000,,27.00000000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841224,AAPL,037833100,APPLE INC,224.00000000,,27.50000000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841226,AAPL,037833100,APPLE INC,224.00000000,,27.62500000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841227,AAPL,037833100,APPLE INC,224.00000000,,27.75000000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841228,AAPL,037833100,APPLE INC,224.00000000,,28.75000000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19841231,AAPL,037833100,APPLE INC,224.00000000,,29.12500000,1,14,19840101
001690,P,01,LU,14593,7,19801212,E,01,19850102,AAPL,037833100,APPLE INC,224.00000000,,27.87500000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850103,AAPL,037833100,APPLE INC,224.00000000,,28.37500000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850104,AAPL,037833100,APPLE INC,224.00000000,,28.37500000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850107,AAPL,037833100,APPLE INC,224.00000000,,28.25000000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850108,AAPL,037833100,APPLE INC,224.00000000,,28.00000000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850109,AAPL,037833100,APPLE INC,224.00000000,,28.75000000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850110,AAPL,037833100,APPLE INC,224.00000000,,30.00000000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850111,AAPL,037833100,APPLE INC,224.00000000,,29.75000000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850114,AAPL,037833100,APPLE INC,224.00000000,,30.62500000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850115,AAPL,037833100,APPLE INC,224.00000000,,30.00000000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850116,AAPL,037833100,APPLE INC,224.00000000,,30.25000000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850117,AAPL,037833100,APPLE INC,224.00000000,,28.12500000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850118,AAPL,037833100,APPLE INC,224.00000000,,28.62500000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850121,AAPL,037833100,APPLE INC,224.00000000,,29.25000000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850122,AAPL,037833100,APPLE INC,224.00000000,,30.12500000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850123,AAPL,037833100,APPLE INC,224.00000000,,29.62500000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850124,AAPL,037833100,APPLE INC,224.00000000,,29.00000000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850125,AAPL,037833100,APPLE INC,224.00000000,,29.62500000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850128,AAPL,037833100,APPLE INC,224.00000000,,30.25000000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850129,AAPL,037833100,APPLE INC,224.00000000,,29.87500000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850130,AAPL,037833100,APPLE INC,224.00000000,,29.87500000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850131,AAPL,037833100,APPLE INC,224.00000000,,29.00000000,1,14,19840201
001690,P,01,LU,14593,7,19801212,E,01,19850201,AAPL,037833100,APPLE INC,224.00000000,,28.62500000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850204,AAPL,037833100,APPLE INC,224.00000000,,29.25000000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850205,AAPL,037833100,APPLE INC,224.00000000,,29.50000000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850206,AAPL,037833100,APPLE INC,224.00000000,,30.00000000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850207,AAPL,037833100,APPLE INC,224.00000000,,29.87500000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850208,AAPL,037833100,APPLE INC,224.00000000,,29.87500000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850211,AAPL,037833100,APPLE INC,224.00000000,,30.50000000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850212,AAPL,037833100,APPLE INC,224.00000000,,29.75000000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850213,AAPL,037833100,APPLE INC,224.00000000,,28.37500000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850214,AAPL,037833100,APPLE INC,224.00000000,,27.62500000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850215,AAPL,037833100,APPLE INC,224.00000000,,28.00000000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850219,AAPL,037833100,APPLE INC,224.00000000,,27.62500000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850220,AAPL,037833100,APPLE INC,224.00000000,,26.37500000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850221,AAPL,037833100,APPLE INC,224.00000000,,26.87500000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850222,AAPL,037833100,APPLE INC,224.00000000,,27.62500000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850225,AAPL,037833100,APPLE INC,224.00000000,,27.25000000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850226,AAPL,037833100,APPLE INC,224.00000000,,26.75000000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850227,AAPL,037833100,APPLE INC,224.00000000,,25.12500000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850228,AAPL,037833100,APPLE INC,224.00000000,,24.75000000,1,14,19840301
001690,P,01,LU,14593,7,19801212,E,01,19850301,AAPL,037833100,APPLE INC,224.00000000,,24.87500000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850304,AAPL,037833100,APPLE INC,224.00000000,,25.25000000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850305,AAPL,037833100,APPLE INC,224.00000000,,25.87500000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850306,AAPL,037833100,APPLE INC,224.00000000,,24.62500000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850307,AAPL,037833100,APPLE INC,224.00000000,,22.12500000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850308,AAPL,037833100,APPLE INC,224.00000000,,21.50000000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850311,AAPL,037833100,APPLE INC,224.00000000,,22.25000000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850312,AAPL,037833100,APPLE INC,224.00000000,,23.00000000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850313,AAPL,037833100,APPLE INC,224.00000000,,21.75000000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850314,AAPL,037833100,APPLE INC,224.00000000,,21.75000000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850315,AAPL,037833100,APPLE INC,224.00000000,,22.62500000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850318,AAPL,037833100,APPLE INC,224.00000000,,22.87500000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850319,AAPL,037833100,APPLE INC,224.00000000,,22.00000000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850320,AAPL,037833100,APPLE INC,224.00000000,,22.25000000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850321,AAPL,037833100,APPLE INC,224.00000000,,22.62500000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850322,AAPL,037833100,APPLE INC,224.00000000,,22.25000000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850325,AAPL,037833100,APPLE INC,224.00000000,,21.62500000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850326,AAPL,037833100,APPLE INC,224.00000000,,22.50000000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850327,AAPL,037833100,APPLE INC,224.00000000,,21.87500000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850328,AAPL,037833100,APPLE INC,224.00000000,,21.87500000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850329,AAPL,037833100,APPLE INC,224.00000000,,22.12500000,1,14,19840401
001690,P,01,LU,14593,7,19801212,E,01,19850401,AAPL,037833100,APPLE INC,224.00000000,,21.62500000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850402,AAPL,037833100,APPLE INC,224.00000000,,21.00000000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850403,AAPL,037833100,APPLE INC,224.00000000,,21.00000000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850404,AAPL,037833100,APPLE INC,224.00000000,,20.87500000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850408,AAPL,037833100,APPLE INC,224.00000000,,19.62500000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850409,AAPL,037833100,APPLE INC,224.00000000,,19.62500000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850410,AAPL,037833100,APPLE INC,224.00000000,,21.00000000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850411,AAPL,037833100,APPLE INC,224.00000000,,21.37500000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850412,AAPL,037833100,APPLE INC,224.00000000,,20.87500000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850415,AAPL,037833100,APPLE INC,224.00000000,,21.37500000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850416,AAPL,037833100,APPLE INC,224.00000000,,21.62500000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850417,AAPL,037833100,APPLE INC,224.00000000,,22.62500000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850418,AAPL,037833100,APPLE INC,224.00000000,,22.87500000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850419,AAPL,037833100,APPLE INC,224.00000000,,22.50000000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850422,AAPL,037833100,APPLE INC,224.00000000,,21.62500000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850423,AAPL,037833100,APPLE INC,224.00000000,,22.12500000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850424,AAPL,037833100,APPLE INC,224.00000000,,22.00000000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850425,AAPL,037833100,APPLE INC,224.00000000,,22.00000000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850426,AAPL,037833100,APPLE INC,224.00000000,,21.87500000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850429,AAPL,037833100,APPLE INC,224.00000000,,21.12500000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850430,AAPL,037833100,APPLE INC,224.00000000,,21.25000000,1,14,19840501
001690,P,01,LU,14593,7,19801212,E,01,19850501,AAPL,037833100,APPLE INC,224.00000000,,20.87500000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850502,AAPL,037833100,APPLE INC,224.00000000,,19.25000000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850503,AAPL,037833100,APPLE INC,224.00000000,,20.00000000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850506,AAPL,037833100,APPLE INC,224.00000000,,19.75000000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850507,AAPL,037833100,APPLE INC,224.00000000,,20.00000000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850508,AAPL,037833100,APPLE INC,224.00000000,,19.87500000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850509,AAPL,037833100,APPLE INC,224.00000000,,20.00000000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850510,AAPL,037833100,APPLE INC,224.00000000,,20.25000000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850513,AAPL,037833100,APPLE INC,224.00000000,,20.00000000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850514,AAPL,037833100,APPLE INC,224.00000000,,19.75000000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850515,AAPL,037833100,APPLE INC,224.00000000,,20.00000000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850516,AAPL,037833100,APPLE INC,224.00000000,,21.37500000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850517,AAPL,037833100,APPLE INC,224.00000000,,21.75000000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850520,AAPL,037833100,APPLE INC,224.00000000,,21.37500000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850521,AAPL,037833100,APPLE INC,224.00000000,,20.75000000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850522,AAPL,037833100,APPLE INC,224.00000000,,20.62500000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850523,AAPL,037833100,APPLE INC,224.00000000,,19.75000000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850524,AAPL,037833100,APPLE INC,224.00000000,,18.12500000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850528,AAPL,037833100,APPLE INC,224.00000000,,16.87500000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850529,AAPL,037833100,APPLE INC,224.00000000,,17.12500000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850530,AAPL,037833100,APPLE INC,224.00000000,,17.62500000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850531,AAPL,037833100,APPLE INC,224.00000000,,17.37500000,1,14,19840601
001690,P,01,LU,14593,7,19801212,E,01,19850603,AAPL,037833100,APPLE INC,224.00000000,,16.00000000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850604,AAPL,037833100,APPLE INC,224.00000000,,17.25000000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850605,AAPL,037833100,APPLE INC,224.00000000,,16.87500000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850606,AAPL,037833100,APPLE INC,224.00000000,,17.00000000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850607,AAPL,037833100,APPLE INC,224.00000000,,16.37500000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850610,AAPL,037833100,APPLE INC,224.00000000,,16.12500000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850611,AAPL,037833100,APPLE INC,224.00000000,,16.12500000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850612,AAPL,037833100,APPLE INC,224.00000000,,15.75000000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850613,AAPL,037833100,APPLE INC,224.00000000,,14.87500000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850614,AAPL,037833100,APPLE INC,224.00000000,,14.75000000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850617,AAPL,037833100,APPLE INC,224.00000000,,14.87500000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850618,AAPL,037833100,APPLE INC,224.00000000,,15.25000000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850619,AAPL,037833100,APPLE INC,224.00000000,,15.62500000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850620,AAPL,037833100,APPLE INC,224.00000000,,15.75000000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850621,AAPL,037833100,APPLE INC,224.00000000,,16.12500000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850624,AAPL,037833100,APPLE INC,224.00000000,,17.25000000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850625,AAPL,037833100,APPLE INC,224.00000000,,17.50000000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850626,AAPL,037833100,APPLE INC,224.00000000,,18.12500000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850627,AAPL,037833100,APPLE INC,224.00000000,,18.37500000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850628,AAPL,037833100,APPLE INC,224.00000000,,18.00000000,1,14,19840701
001690,P,01,LU,14593,7,19801212,E,01,19850701,AAPL,037833100,APPLE INC,224.00000000,,18.12500000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850702,AAPL,037833100,APPLE INC,224.00000000,,17.25000000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850703,AAPL,037833100,APPLE INC,224.00000000,,17.50000000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850705,AAPL,037833100,APPLE INC,224.00000000,,17.62500000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850708,AAPL,037833100,APPLE INC,224.00000000,,17.62500000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850709,AAPL,037833100,APPLE INC,224.00000000,,17.62500000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850710,AAPL,037833100,APPLE INC,224.00000000,,18.00000000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850711,AAPL,037833100,APPLE INC,224.00000000,,18.00000000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850712,AAPL,037833100,APPLE INC,224.00000000,,17.87500000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850715,AAPL,037833100,APPLE INC,224.00000000,,17.75000000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850716,AAPL,037833100,APPLE INC,224.00000000,,17.50000000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850717,AAPL,037833100,APPLE INC,224.00000000,,17.62500000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850718,AAPL,037833100,APPLE INC,224.00000000,,17.25000000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850719,AAPL,037833100,APPLE INC,224.00000000,,17.37500000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850722,AAPL,037833100,APPLE INC,224.00000000,,16.87500000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850723,AAPL,037833100,APPLE INC,224.00000000,,16.50000000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850724,AAPL,037833100,APPLE INC,224.00000000,,16.25000000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850725,AAPL,037833100,APPLE INC,224.00000000,,16.62500000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850726,AAPL,037833100,APPLE INC,224.00000000,,16.62500000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850729,AAPL,037833100,APPLE INC,224.00000000,,16.00000000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850730,AAPL,037833100,APPLE INC,224.00000000,,16.25000000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850731,AAPL,037833100,APPLE INC,224.00000000,,15.87500000,1,14,19840801
001690,P,01,LU,14593,7,19801212,E,01,19850801,AAPL,037833100,APPLE INC,224.00000000,,15.87500000,1,14,19840901
001690,P,01,LU,14593,7,19801212,E,01,19850802,AAPL,037833100,APPLE INC,224.00000000,,15.75000000,1,14,19840901
001690,P,01,LU,14593,7,19801212,E,01,19850805,AAPL,037833100,APPLE INC,224.00000000,,15.37500000,1,14,19840901
