caldt,prtnam,totret
19780531,8,0.062178
19780531,9,0.068662
19780531,10,0.081704
19780531,1_2,0.010741
19780531,3_5,0.038930
19780531,6_8,0.056044
19780531,9_10,0.075662
19780531,1_5,0.016189
19780531,6_10,0.061869
19780531,Mrkt,0.020035
19780630,1,-0.018249
19780630,2,-0.015104
19780630,3,-0.003692
19780630,4,0.000332
19780630,5,-0.001869
19780630,6,0.008186
19780630,7,-0.003357
19780630,8,-0.010438
19780630,9,0.001607
19780630,10,0.001854
19780630,1_2,-0.017621
19780630,3_5,-0.002041
19780630,6_8,0.000420
19780630,9_10,0.001741
19780630,1_5,-0.014552
19780630,6_10,0.000818
19780630,Mrkt,-0.013203
19780731,1,0.055644
19780731,2,0.049352
19780731,3,0.072112
19780731,4,0.066736
19780731,5,0.049010
19780731,6,0.060279
19780731,7,0.081537
19780731,8,0.066337
19780731,9,0.056790
19780731,10,0.052701
19780731,1_2,0.054383
19780731,3_5,0.065581
19780731,6_8,0.068499
19780731,9_10,0.054616
19780731,1_5,0.056614
19780731,6_10,0.064546
19780731,Mrkt,0.057300
19780831,1,0.029790
19780831,2,0.035443
19780831,3,0.050260
19780831,4,0.049889
19780831,5,0.080358
19780831,6,0.079506
19780831,7,0.085386
19780831,8,0.081963
19780831,9,0.072012
19780831,10,0.121905
19780831,1_2,0.030917
19780831,3_5,0.056329
19780831,6_8,0.081985
19780831,9_10,0.098452
19780831,1_5,0.036016
19780831,6_10,0.086620
19780831,Mrkt,0.040436
19780929,1,-0.005209
19780929,2,-0.006671
19780929,3,-0.007825
19780929,4,-0.016391
19780929,5,-0.021603
19780929,6,-0.022055
19780929,7,-0.010325
19780929,8,-0.015845
19780929,9,-0.011056
19780929,10,-0.002263
19780929,1_2,-0.005503
19780929,3_5,-0.013456
19780929,6_8,-0.016818
19780929,9_10,-0.006282
19780929,1_5,-0.007126
19780929,6_10,-0.013823
19780929,Mrkt,-0.007739
19781031,1,-0.076646
19781031,2,-0.125223
19781031,3,-0.117063
19781031,4,-0.151404
19781031,5,-0.167718
19781031,6,-0.190579
19781031,7,-0.212368
19781031,8,-0.208121
19781031,9,-0.241447
19781031,10,-0.239397
19781031,1_2,-0.086443
19781031,3_5,-0.138136
19781031,6_8,-0.201806
19781031,9_10,-0.240325
19781031,1_5,-0.096873
19781031,6_10,-0.212616
19781031,Mrkt,-0.107221
19781130,1,0.030149
19781130,2,0.034387
19781130,3,0.022451
19781130,4,0.039843
19781130,5,0.049843
19781130,6,0.059976
19781130,7,0.072059
19781130,8,0.055511
19781130,9,0.069869
19781130,10,0.073003
19781130,1_2,0.030965
19781130,3_5,0.033169
19781130,6_8,0.062944
19781130,9_10,0.071582
19781130,1_5,0.031389
19781130,6_10,0.065269
19781130,Mrkt,0.034068
19781229,1,0.020203
19781229,2,0.000248
19781229,3,0.011849
19781229,4,0.012743
19781229,5,0.011552
19781229,6,0.021891
19781229,7,0.015117
19781229,8,0.011185
19781229,9,0.010811
19781229,10,-0.000790
19781229,1_2,0.016334
19781229,3_5,0.012075
19781229,6_8,0.017268
19781229,9_10,0.004479
19781229,1_5,0.015508
19781229,6_10,0.013816
19781229,Mrkt,0.015370
19790131,1,0.035101
19790131,2,0.052476
19790131,3,0.069447
19790131,4,0.055979
19790131,5,0.080381
19790131,6,0.081626
19790131,7,0.082892
19790131,8,0.111373
19790131,9,0.114372
19790131,10,0.120590
19790131,1_2,0.038402
19790131,3_5,0.067473
19790131,6_8,0.088844
19790131,9_10,0.117688
19790131,1_5,0.044046
19790131,6_10,0.096621
19790131,Mrkt,0.048216
19790228,1,-0.027509
19790228,2,-0.031935
19790228,3,-0.034662
19790228,4,-0.027224
19790228,5,-0.031116
19790228,6,-0.026685
19790228,7,-0.033194
19790228,8,-0.017991
19790228,9,-0.025555
19790228,10,-0.025170
19790228,1_2,-0.028363
19790228,3_5,-0.031651
19790228,6_8,-0.026703
19790228,9_10,-0.025350
19790228,1_5,-0.029011
19790228,6_10,-0.026328
19790228,Mrkt,-0.028789
19790330,1,0.049300
19790330,2,0.073203
19790330,3,0.083919
19790330,4,0.079764
19790330,5,0.093536
19790330,6,0.112826
19790330,7,0.097078
19790330,8,0.109943
19790330,9,0.105335
19790330,10,0.094505
19790330,1_2,0.053901
19790330,3_5,0.084596
19790330,6_8,0.107196
19790330,9_10,0.099543
19790330,1_5,0.059925
19790330,6_10,0.105053
19790330,Mrkt,0.063643
19790430,1,0.003393
19790430,2,-0.001270
19790430,3,0.006989
19790430,4,0.020103
19790430,5,0.013453
19790430,6,0.026879
19790430,7,0.031393
19790430,8,0.024943
19790430,9,0.018507
19790430,10,0.029090
19790430,1_2,0.002480
19790430,3_5,0.012225
19790430,6_8,0.027810
19790430,9_10,0.024282
19790430,1_5,0.004454
19790430,6_10,0.026878
19790430,Mrkt,0.006357
19790531,1,-0.018502
19790531,2,-0.003652
19790531,3,-0.002258
19790531,4,-0.014143
19790531,5,-0.013396
19790531,6,-0.014143
19790531,7,-0.007892
19790531,8,-0.022050
19790531,9,-0.005546
19790531,10,-0.007959
19790531,1_2,-0.015609
19790531,3_5,-0.008099
19790531,6_8,-0.014064
19790531,9_10,-0.006865
19790531,1_5,-0.014085
19790531,6_10,-0.012166
19790531,Mrkt,-0.013919
19790629,1,0.035380
19790629,2,0.062144
19790629,3,0.061535
19790629,4,0.063041
19790629,5,0.051754
19790629,6,0.055301
19790629,7,0.058872
19790629,8,0.070879
19790629,9,0.054039
19790629,10,0.048942
19790629,1_2,0.040659
19790629,3_5,0.060029
19790629,6_8,0.059960
19790629,9_10,0.051273
19790629,1_5,0.044604
19790629,6_10,0.057648
19790629,Mrkt,0.045741
19790731,1,0.004935
19790731,2,0.027496
19790731,3,0.021651
19790731,4,0.037468
19790731,5,0.039476
19790731,6,0.035355
19790731,7,0.033484
19790731,8,0.025800
19790731,9,0.021246
19790731,10,0.019450
19790731,1_2,0.009473
19790731,3_5,0.030008
19790731,6_8,0.032596
19790731,9_10,0.020291
19790731,1_5,0.013699
19790731,6_10,0.029319
19790731,Mrkt,0.015025
19790831,1,0.056733
19790831,2,0.060304
19790831,3,0.070265
19790831,4,0.076802
19790831,5,0.065842
19790831,6,0.088809
19790831,7,0.074840
19790831,8,0.084294
19790831,9,0.089450
19790831,10,0.081593
19790831,1_2,0.057461
19790831,3_5,0.071352
19790831,6_8,0.083458
19790831,9_10,0.085299
19790831,1_5,0.060361
19790831,6_10,0.083943
19790831,Mrkt,0.062385
19790928,1,0.002751
19790928,2,0.000984
19790928,3,-0.010743
19790928,4,0.003313
19790928,5,-0.005583
19790928,6,0.004373
19790928,7,-0.009130
19790928,8,-0.011216
19790928,9,-0.011170
19790928,10,-0.014510
19790928,1_2,0.002389
19790928,3_5,-0.005446
19790928,6_8,-0.003320
19790928,9_10,-0.012926
19790928,1_5,0.000731
19790928,6_10,-0.005854
19790928,Mrkt,0.000154
19791031,1,-0.055801
19791031,2,-0.079816
19791031,3,-0.086051
19791031,4,-0.092634
19791031,5,-0.085178
19791031,6,-0.098976
19791031,7,-0.104043
19791031,8,-0.123264
19791031,9,-0.119663
19791031,10,-0.108710
19791031,1_2,-0.060692
19791031,3_5,-0.087897
19791031,6_8,-0.105705
19791031,9_10,-0.114067
19791031,1_5,-0.066388
19791031,6_10,-0.107923
19791031,Mrkt,-0.069961
19791130,1,0.051129
19791130,2,0.066653
19791130,3,0.074295
19791130,4,0.080874
19791130,5,0.078359
19791130,6,0.098098
19791130,7,0.086332
19791130,8,0.088811
19791130,9,0.094154
19791130,10,0.063935
19791130,1_2,0.054230
19791130,3_5,0.077154
19791130,6_8,0.092530
19791130,9_10,0.078696
19791130,1_5,0.058908
19791130,6_10,0.088872
19791130,Mrkt,0.061379
19791231,1,0.011990
19791231,2,0.040520
19791231,3,0.030728
19791231,4,0.037304
19791231,5,0.035288
19791231,6,0.064500
19791231,7,0.063660
19791231,8,0.072277
19791231,9,0.074767
19791231,10,0.073014
19791231,1_2,0.017748
19791231,3_5,0.033684
19791231,6_8,0.065843
19791231,9_10,0.073880
19791231,1_5,0.021069
19791231,6_10,0.067932
19791231,Mrkt,0.025055
19800131,1,0.061682
19800131,2,0.066161
19800131,3,0.053978
19800131,4,0.046453
19800131,5,0.064476
19800131,6,0.061974
19800131,7,0.079395
19800131,8,0.063406
19800131,9,0.100140
19800131,10,0.114047
19800131,1_2,0.062601
19800131,3_5,0.053935
19800131,6_8,0.067895
19800131,9_10,0.107169
19800131,1_5,0.060779
19800131,6_10,0.077797
19800131,Mrkt,0.062207
19800229,1,0.016553
19800229,2,-0.025146
19800229,3,-0.033563
19800229,4,-0.022363
19800229,5,-0.025717
19800229,6,-0.027618
19800229,7,-0.027110
19800229,8,-0.023424
19800229,9,-0.027364
19800229,10,-0.027541
19800229,1_2,0.008019
19800229,3_5,-0.028519
19800229,6_8,-0.026530
19800229,9_10,-0.027454
19800229,1_5,0.000405
19800229,6_10,-0.026770
19800229,Mrkt,-0.001915
19800331,1,-0.096744
19800331,2,-0.116833
19800331,3,-0.116396
19800331,4,-0.135716
19800331,5,-0.152582
19800331,6,-0.166143
19800331,7,-0.168173
19800331,8,-0.176921
19800331,9,-0.189180
19800331,10,-0.192455
19800331,1_2,-0.100730
19800331,3_5,-0.130073
19800331,6_8,-0.169193
19800331,9_10,-0.190855
19800331,1_5,-0.106655
19800331,6_10,-0.174795
19800331,Mrkt,-0.112360
19800430,1,0.042414
19800430,2,0.057822
19800430,3,0.066080
19800430,4,0.068702
19800430,5,0.066272
19800430,6,0.063851
19800430,7,0.060242
19800430,8,0.065992
19800430,9,0.065893
19800430,10,0.056609
19800430,1_2,0.045465
19800430,3_5,0.066918
19800430,6_8,0.063223
19800430,9_10,0.061247
19800430,1_5,0.049667
19800430,6_10,0.062737
19800430,Mrkt,0.050655
19800530,1,0.047808
19800530,2,0.069866
19800530,3,0.074491
19800530,4,0.083888
19800530,5,0.078134
19800530,6,0.086901
19800530,7,0.092845
19800530,8,0.075091
19800530,9,0.066550
19800530,10,0.071021
19800530,1_2,0.052185
19800530,3_5,0.078099
19800530,6_8,0.085987
19800530,9_10,0.068785
19800530,1_5,0.057328
19800530,6_10,0.081745
19800530,Mrkt,0.059192
19800630,1,0.028480
19800630,2,0.042340
19800630,3,0.058126
19800630,4,0.029699
19800630,5,0.051288
19800630,6,0.042513
19800630,7,0.042145
19800630,8,0.038928
19800630,9,0.039126
19800630,10,0.040632
19800630,1_2,0.031279
19800630,3_5,0.048092
19800630,6_8,0.041576
19800630,9_10,0.039879
19800630,1_5,0.034689
19800630,6_10,0.041165
19800630,Mrkt,0.035195
19800731,1,0.054632
19800731,2,0.080625
19800731,3,0.071979
19800731,4,0.098511
19800731,5,0.099021
19800731,6,0.100313
19800731,7,0.122096
19800731,8,0.113328
19800731,9,0.137272
19800731,10,0.108809
19800731,1_2,0.060027
19800731,3_5,0.085615
19800731,6_8,0.109946
19800731,9_10,0.122975
19800731,1_5,0.065268
19800731,6_10,0.112980
19800731,Mrkt,0.069033
19800829,1,0.013449
19800829,2,0.025002
19800829,3,0.013108
19800829,4,0.034237
19800829,5,0.036217
19800829,6,0.042525
19800829,7,0.063535
19800829,8,0.064601
19800829,9,0.072781
19800829,10,0.082943
19800829,1_2,0.015908
19800829,3_5,0.024438
19800829,6_8,0.054074
19800829,9_10,0.077809
19800829,1_5,0.017679
19800829,6_10,0.059671
19800829,Mrkt,0.021118
19800930,1,0.024628
19800930,2,0.035898
19800930,3,0.030236
19800930,4,0.032876
19800930,5,0.030845
19800930,6,0.032239
19800930,7,0.019552
19800930,8,0.032638
19800930,9,0.027316
19800930,10,0.028708
19800930,1_2,0.027053
19800930,3_5,0.031188
19800930,6_8,0.028272
19800930,9_10,0.028004
19800930,1_5,0.027919
19800930,6_10,0.028208
19800930,Mrkt,0.027944
19801031,1,0.020754
19801031,2,0.014414
19801031,3,0.015004
19801031,4,0.004381
19801031,5,0.022143
19801031,6,0.023920
19801031,7,0.028204
19801031,8,0.030479
19801031,9,0.041320
19801031,10,0.032605
19801031,1_2,0.019404
19801031,3_5,0.013259
19801031,6_8,0.026783
19801031,9_10,0.037192
19801031,1_5,0.018114
19801031,6_10,0.029191
19801031,Mrkt,0.019030
19801128,1,0.129188
19801128,2,0.085953
19801128,3,0.083409
19801128,4,0.085500
19801128,5,0.064253
19801128,6,0.055923
19801128,7,0.061522
19801128,8,0.075613
19801128,9,0.069025
19801128,10,0.027352
19801128,1_2,0.120054
19801128,3_5,0.079901
19801128,6_8,0.062200
19801128,9_10,0.049530
19801128,1_5,0.111706
19801128,6_10,0.059208
19801128,Mrkt,0.107306
19801231,1,-0.039689
19801231,2,-0.017899
19801231,3,-0.017607
19801231,4,-0.033362
19801231,5,-0.027319
19801231,6,-0.011135
19801231,7,-0.027471
19801231,8,-0.041571
19801231,9,-0.033371
19801231,10,-0.031670
19801231,1_2,-0.035167
19801231,3_5,-0.024564
19801231,6_8,-0.023423
19801231,9_10,-0.032587
19801231,1_5,-0.033023
19801231,6_10,-0.025561
19801231,Mrkt,-0.032427
19810130,1,-0.057169
19810130,2,-0.033817
19810130,3,-0.025562
19810130,4,-0.022342
19810130,5,0.004821
19810130,6,-0.003135
19810130,7,-0.014708
19810130,8,-0.008058
19810130,9,0.016740
19810130,10,0.034020
19810130,1_2,-0.052349
19810130,3_5,-0.018226
19810130,6_8,-0.008110
19810130,9_10,0.024317
19810130,1_5,-0.045332
19810130,6_10,-0.000788
19810130,Mrkt,-0.041836
19810227,1,0.017740
19810227,2,0.008944
19810227,3,0.030002
19810227,4,0.021011
19810227,5,0.020025
19810227,6,0.024710
19810227,7,0.016615
19810227,8,0.015553
19810227,9,0.014133
19810227,10,0.010159
19810227,1_2,0.015892
19810227,3_5,0.025179
19810227,6_8,0.020021
19810227,9_10,0.012364
19810227,1_5,0.017849
19810227,6_10,0.018243
19810227,Mrkt,0.017881
19810331,1,0.019261
19810331,2,0.077539
19810331,3,0.091174
19810331,4,0.083047
19810331,5,0.082778
19810331,6,0.076686
19810331,7,0.085226
19810331,8,0.087335
19810331,9,0.095843
19810331,10,0.093358
19810331,1_2,0.031430
19810331,3_5,0.086979
19810331,6_8,0.081839
19810331,9_10,0.094740
19810331,1_5,0.043232
19810331,6_10,0.084813
19810331,Mrkt,0.046647
19810430,1,-0.029966
19810430,2,-0.008781
19810430,3,-0.007693
19810430,4,-0.001645
19810430,5,0.014869
19810430,6,0.034742
19810430,7,0.009470
19810430,8,0.016754
19810430,9,0.032499
19810430,10,0.038301
19810430,1_2,-0.025368
19810430,3_5,-0.001076
19810430,6_8,0.022372
19810430,9_10,0.035112
19810430,1_5,-0.020038
19810430,6_10,0.025406
19810430,Mrkt,-0.016216
19810529,1,-0.001835
19810529,2,0.022585
19810529,3,0.025334
19810529,4,0.028876
19810529,5,0.018178
19810529,6,0.025946
19810529,7,0.021725
19810529,8,0.028027
19810529,9,0.028022
19810529,10,0.034856
19810529,1_2,0.003537
19810529,3_5,0.024876
19810529,6_8,0.024987
19810529,9_10,0.031104
19810529,1_5,0.008284
19810529,6_10,0.026457
19810529,Mrkt,0.009881
19810630,1,-0.000546
19810630,2,-0.014301
19810630,3,-0.019516
19810630,4,-0.015719
19810630,5,-0.006593
19810630,6,-0.027683
19810630,7,-0.018469
19810630,8,-0.015586
19810630,9,-0.009901
19810630,10,0.009578
19810630,1_2,-0.003638
19810630,3_5,-0.015602
19810630,6_8,-0.022008
19810630,9_10,-0.001097
19810630,1_5,-0.006366
19810630,6_10,-0.016970
19810630,Mrkt,-0.007320
19810731,1,0.008963
19810731,2,-0.010012
19810731,3,-0.004535
19810731,4,-0.008952
19810731,5,-0.023071
19810731,6,-0.018860
19810731,7,-0.026903
19810731,8,-0.026388
19810731,9,-0.037194
19810731,10,-0.025986
19810731,1_2,0.004806
19810731,3_5,-0.009825
19810731,6_8,-0.023006
19810731,9_10,-0.031953
19810731,1_5,0.001547
19810731,6_10,-0.025173
19810731,Mrkt,-0.000810
19810831,1,-0.052426
19810831,2,-0.058096
19810831,3,-0.047580
19810831,4,-0.061911
19810831,5,-0.065328
19810831,6,-0.053958
19810831,7,-0.087124
19810831,8,-0.076524
19810831,9,-0.080668
19810831,10,-0.080575
19810831,1_2,-0.053646
19810831,3_5,-0.055764
19810831,6_8,-0.069120
19810831,9_10,-0.080624
19810831,1_5,-0.054108
19810831,6_10,-0.071882
19810831,Mrkt,-0.055642
19810930,1,-0.051993
19810930,2,-0.051525
19810930,3,-0.072801
19810930,4,-0.062826
19810930,5,-0.055591
19810930,6,-0.076043
19810930,7,-0.066340
19810930,8,-0.096735
19810930,9,-0.078797
19810930,10,-0.085954
19810930,1_2,-0.051893
19810930,3_5,-0.066076
19810930,6_8,-0.077849
19810930,9_10,-0.082148
19810930,1_5,-0.054985
19810930,6_10,-0.078882
19810930,Mrkt,-0.057028
19811030,1,0.050500
19811030,2,0.072269
19811030,3,0.057471
19811030,4,0.074663
19811030,5,0.057032
19811030,6,0.070212
19811030,7,0.073796
19811030,8,0.090258
19811030,9,0.090751
19811030,10,0.081734
19811030,1_2,0.055163
19811030,3_5,0.062689
19811030,6_8,0.075727
19811030,9_10,0.086461
19811030,1_5,0.056791
19811030,6_10,0.078298
19811030,Mrkt,0.058583
19811130,1,0.051194
19811130,2,0.033292
19811130,3,0.055207
19811130,4,0.034759
19811130,5,0.033991
19811130,6,0.027618
19811130,7,0.035402
19811130,8,0.033166
19811130,9,0.025897
19811130,10,0.020277
19811130,1_2,0.047323
19811130,3_5,0.044479
19811130,6_8,0.031342
19811130,9_10,0.023233
19811130,1_5,0.046704
19811130,6_10,0.029384
19811130,Mrkt,0.045225
19811231,1,-0.032349
19811231,2,-0.021860
19811231,3,-0.032197
19811231,4,-0.017628
19811231,5,-0.023564
19811231,6,-0.002823
19811231,7,-0.018473
19811231,8,-0.024789
19811231,9,-0.003065
19811231,10,-0.028879
19811231,1_2,-0.030118
19811231,3_5,-0.025925
19811231,6_8,-0.012684
19811231,9_10,-0.015272
19811231,1_5,-0.029212
19811231,6_10,-0.013303
19811231,Mrkt,-0.027862
19820129,1,-0.014270
19820129,2,-0.031190
19820129,3,-0.039013
19820129,4,-0.044526
19820129,5,-0.020485
19820129,6,-0.049516
19820129,7,-0.038484
19820129,8,-0.027960
19820129,9,-0.021786
19820129,10,-0.006772
19820129,1_2,-0.017888
19820129,3_5,-0.036948
19820129,6_8,-0.041245
19820129,9_10,-0.014712
19820129,1_5,-0.022006
19820129,6_10,-0.034797
19820129,Mrkt,-0.023069
19820226,1,-0.054569
19820226,2,-0.050299
19820226,3,-0.043085
19820226,4,-0.039055
19820226,5,-0.029741
19820226,6,-0.043943
19820226,7,-0.047685
19820226,8,-0.047873
19820226,9,-0.044828
19820226,10,-0.041014
19820226,1_2,-0.053670
19820226,3_5,-0.039036
19820226,6_8,-0.045995
19820226,9_10,-0.043001
19820226,1_5,-0.050560
19820226,6_10,-0.045253
19820226,Mrkt,-0.050123
19820331,1,-0.008096
19820331,2,-0.009509
19820331,3,-0.009117
19820331,4,-0.008271
19820331,5,0.007547
19820331,6,-0.006379
19820331,7,-0.004688
19820331,8,-0.002479
19820331,9,-0.001101
19820331,10,-0.006003
19820331,1_2,-0.008396
19820331,3_5,-0.005369
19820331,6_8,-0.004970
19820331,9_10,-0.003472
19820331,1_5,-0.007744
19820331,6_10,-0.004598
19820331,Mrkt,-0.007482
19820430,1,0.036001
19820430,2,0.051338
19820430,3,0.049585
19820430,4,0.053510
19820430,5,0.044274
19820430,6,0.055888
19820430,7,0.067995
19820430,8,0.057164
19820430,9,0.040044
19820430,10,0.038886
19820430,1_2,0.039243
19820430,3_5,0.049679
19820430,6_8,0.060079
19820430,9_10,0.039486
19820430,1_5,0.041468
19820430,6_10,0.054819
19820430,Mrkt,0.042584
19820528,1,-0.021587
19820528,2,-0.038903
19820528,3,-0.042685
19820528,4,-0.040072
19820528,5,-0.026785
19820528,6,-0.038952
19820528,7,-0.041886
19820528,8,-0.028963
19820528,9,-0.027917
19820528,10,-0.019453
19820528,1_2,-0.025337
19820528,3_5,-0.038319
19820528,6_8,-0.037671
19820528,9_10,-0.023854
19820528,1_5,-0.028127
19820528,6_10,-0.034290
19820528,Mrkt,-0.028650
19820630,1,-0.015556
19820630,2,-0.029430
19820630,3,-0.020777
19820630,4,-0.020401
19820630,5,-0.009362
19820630,6,-0.024983
19820630,7,-0.029953
19820630,8,-0.026725
19820630,9,-0.029271
19820630,10,-0.031733
19820630,1_2,-0.018545
19820630,3_5,-0.018077
19820630,6_8,-0.026959
19820630,9_10,-0.030453
19820630,1_5,-0.018444
19820630,6_10,-0.027824
19820630,Mrkt,-0.019240
19820730,1,-0.018898
19820730,2,-0.035237
19820730,3,-0.036099
19820730,4,-0.020420
19820730,5,-0.023592
19820730,6,-0.004748
19820730,7,0.003453
19820730,8,-0.021423
19820730,9,-0.023055
19820730,10,-0.012940
19820730,1_2,-0.022328
19820730,3_5,-0.028393
19820730,6_8,-0.005768
19820730,9_10,-0.018237
19820730,1_5,-0.023622
19820730,6_10,-0.008827
19820730,Mrkt,-0.022382
19820831,1,0.127920
19820831,2,0.123537
19820831,3,0.131133
19820831,4,0.123607
19820831,5,0.117993
19820831,6,0.109762
19820831,7,0.111233
19820831,8,0.097752
19820831,9,0.083156
19820831,10,0.064037
19820831,1_2,0.127014
19820831,3_5,0.125782
19820831,6_8,0.107624
19820831,9_10,0.073993
19820831,1_5,0.126753
19820831,6_10,0.099334
19820831,Mrkt,0.124441
19820930,1,0.008445
19820930,2,0.014075
19820930,3,0.029089
19820930,4,0.022419
19820930,5,0.022656
19820930,6,0.036705
19820930,7,0.023815
19820930,8,0.027544
19820930,9,0.029422
19820930,10,0.027618
19820930,1_2,0.009610
19820930,3_5,0.025560
19820930,6_8,0.030495
19820930,9_10,0.028560
19820930,1_5,0.012977
19820930,6_10,0.030027
19820930,Mrkt,0.014385
19821029,1,0.104797
19821029,2,0.125180
19821029,3,0.126557
19821029,4,0.146579
19821029,5,0.133246
19821029,6,0.148069
19821029,7,0.138383
19821029,8,0.155275
19821029,9,0.147729
19821029,10,0.151446
19821029,1_2,0.109107
19821029,3_5,0.134370
19821029,6_8,0.146560
19821029,9_10,0.149456
19821029,1_5,0.114464
19821029,6_10,0.147243
19821029,Mrkt,0.117184
19821130,1,0.039396
19821130,2,0.047456
19821130,3,0.048426
19821130,4,0.066913
19821130,5,0.074682
19821130,6,0.085625
19821130,7,0.099957
19821130,8,0.072243
19821130,9,0.073883
19821130,10,0.099093
19821130,1_2,0.041113
19821130,3_5,0.060037
19821130,6_8,0.087237
19821130,9_10,0.085612
19821130,1_5,0.045202
19821130,6_10,0.086852
19821130,Mrkt,0.048754
19821231,1,0.012130
19821231,2,0.014769
19821231,3,0.016822
19821231,4,0.012029
19821231,5,-0.002352
19821231,6,0.014919
19821231,7,-0.001393
19821231,8,0.027186
19821231,9,0.025170
19821231,10,0.007787
19821231,1_2,0.012697
19821231,3_5,0.011043
19821231,6_8,0.012289
19821231,9_10,0.017017
19821231,1_5,0.012325
19821231,6_10,0.013393
19821231,Mrkt,0.012421
19830131,1,0.039064
19830131,2,0.028275
19830131,3,0.039325
19830131,4,0.025126
19830131,5,0.051037
19830131,6,0.051642
19830131,7,0.068849
19830131,8,0.079083
19830131,9,0.076129
19830131,10,0.107522
19830131,1_2,0.036772
19830131,3_5,0.037336
19830131,6_8,0.063065
19830131,9_10,0.091081
19830131,1_5,0.036899
19830131,6_10,0.069481
19830131,Mrkt,0.039753
19830228,1,0.025498
19830228,2,0.028056
19830228,3,0.026628
19830228,4,0.051740
19830228,5,0.034863
19830228,6,0.044260
19830228,7,0.064101
19830228,8,0.056077
19830228,9,0.050969
19830228,10,0.051344
