caldt,vwretd,ewretd,sprtrn,CAP1RET,CAP2RET,CAP3RET,CAP4RET,CAP5RET,CAP6RET,CAP7RET,CAP8RET,CAP9RET,CAP10RET
19260823,0.004871,0.002803,,0.007224,0.000539,0.005439,0.004028,0.001414,0.000534,0.000290,0.002217,0.003807,0.006360
19260824,-0.008337,-0.006006,,-0.013468,-0.002728,-0.003255,-0.004923,-0.012339,0.001478,-0.006338,-0.006028,-0.010952,-0.008634
19260825,-0.003180,-0.004046,,-0.002815,-0.002845,-0.005563,-0.004607,-0.006507,-0.006216,-0.004912,-0.001435,-0.003423,-0.002883
19260826,0.005514,0.005817,,0.006431,-0.004245,0.006817,0.009474,0.009628,0.005632,0.005405,0.002101,0.005782,0.005778
19260827,0.003370,0.003319,,-0.003620,0.003539,0.002155,0.003394,0.005680,0.000762,0.005252,0.004342,0.001146,0.003786
19260828,0.003460,0.004913,,0.013430,0.003792,0.003090,0.004421,0.005347,0.001673,0.005626,0.004748,0.004810,0.002655
19260830,0.003094,0.003481,,0.011820,0.005769,0.001752,-0.005177,0.002028,0.005330,0.004978,0.001141,0.002470,0.003529
19260831,0.005925,0.003607,,0.006463,0.000636,0.000218,0.001049,0.003310,-0.000437,0.005687,0.003242,0.003648,0.007723
19260901,0.005476,0.005495,,0.004622,0.006706,0.005936,0.005064,0.007083,0.009002,0.006672,0.007679,0.008901,0.003807
19260902,-0.000414,0.001071,,-0.000586,-0.004047,-0.000126,0.005201,-0.002929,-0.001965,-0.002340,-0.002260,0.002328,-0.000713
19260903,0.005283,0.003247,,0.008631,0.002576,0.005377,-0.000454,0.002180,0.005290,0.005699,0.004195,0.004970,0.005797
19260907,0.005821,0.005307,,0.000558,0.004418,0.000458,0.001489,0.007342,0.003259,0.002653,0.003562,0.004846,0.007027
19260908,-0.005050,-0.005130,,-0.009706,-0.000579,-0.007119,-0.005045,-0.006001,-0.006420,-0.003637,-0.002023,-0.005140,-0.005495
19260909,-0.000588,-0.000921,,0.004031,0.000108,-0.002625,-0.005214,0.001080,-0.003346,-0.002594,-0.000566,-0.000960,-0.000113
19260910,-0.008054,-0.004526,,-0.009817,-0.005426,-0.000927,-0.006455,-0.006929,-0.001100,-0.009083,-0.006985,-0.008708,-0.008522
19260911,-0.004300,-0.002435,,0.003555,-0.002245,-0.001619,-0.004872,-0.000824,-0.001309,-0.001917,-0.001980,-0.004553,-0.005160
19260913,-0.000149,-0.000474,,-0.000993,-0.009113,-0.002363,0.011395,0.002794,-0.005692,-0.005523,-0.001719,0.001205,0.000148
19260914,0.008906,0.007891,,0.011414,0.002866,0.009199,0.000772,0.003972,0.002664,0.011320,0.009482,0.006383,0.010110
19260915,-0.001864,-0.000633,,0.008830,-0.003848,0.008656,-0.000096,0.000498,-0.000201,-0.000528,-0.000218,-0.003637,-0.002159
19260916,-0.001748,-0.005341,,-0.008169,0.001999,-0.009396,-0.003338,-0.003829,-0.000678,-0.002138,-0.002378,-0.003369,-0.000975
19260917,-0.010064,-0.011433,,-0.021774,-0.007176,-0.010903,-0.015524,-0.014402,-0.010508,-0.014050,-0.012001,-0.013444,-0.008127
19260918,0.006962,0.005862,,0.003389,-0.002975,0.008986,0.005088,0.006284,0.004627,0.006317,0.007532,0.009448,0.006514
19260920,-0.006176,-0.007580,,-0.005066,-0.007474,-0.005789,-0.003375,-0.008976,-0.005059,-0.010681,-0.010013,-0.007804,-0.004795
19260921,0.003067,0.002285,,-0.003191,0.001750,-0.005276,0.005343,0.006764,-0.001517,0.008055,0.003014,0.004828,0.002387
19260922,-0.001138,-0.000968,,-0.000371,0.001849,-0.003609,-0.000403,-0.002636,-0.000275,-0.002112,-0.002417,-0.003966,-0.000070
19260923,0.002614,0.001874,,0.016159,-0.001175,-0.001566,0.002877,0.003784,-0.002455,0.001167,0.002758,0.004175,0.002511
19260924,0.006307,0.005744,,0.008570,-0.001191,0.006495,0.009834,0.010961,0.008108,0.002791,0.006406,0.007270,0.006013
19260925,0.002228,0.001865,,0.002441,0.005146,0.004135,0.001799,-0.004165,-0.001229,0.001378,0.002196,0.001823,0.002724
19260927,-0.001205,-0.000675,,-0.020489,0.007169,-0.001149,0.000665,-0.001227,0.001348,0.000362,-0.001654,-0.003322,-0.000831
19260928,0.000021,-0.001015,,-0.008417,0.006394,-0.002039,-0.001099,0.002039,-0.002345,-0.002349,-0.000486,-0.001859,0.000890
19260929,-0.002900,-0.001639,,0.009626,-0.008048,-0.001049,0.001641,-0.000425,-0.004649,-0.002226,-0.003931,-0.002048,-0.003207
19260930,0.003077,0.003339,,0.011521,-0.003349,-0.000869,0.002855,0.001006,0.000272,-0.001884,0.004825,0.001614,0.003944
19261001,0.007404,0.003820,,-0.004046,0.014116,0.007479,0.004024,0.005926,0.005783,0.006275,0.001726,0.004564,0.009352
19261002,-0.000921,0.001629,,0.002546,-0.000231,-0.001255,-0.001593,-0.001899,-0.000695,-0.002596,0.000561,-0.001415,-0.000843
19261004,-0.013722,-0.014004,,-0.013710,-0.019806,-0.005825,-0.015536,-0.016726,-0.010774,-0.016535,-0.011206,-0.014623,-0.013678
19261005,-0.010924,-0.010482,,-0.014039,-0.011190,-0.000952,-0.008620,-0.013720,-0.008731,-0.014850,-0.009144,-0.012331,-0.010710
19261006,-0.005597,-0.010973,,-0.020143,-0.017031,-0.007525,-0.019055,-0.011253,-0.007159,-0.009008,-0.007294,-0.006073,-0.004051
19261007,-0.007345,-0.003343,,0.007224,-0.005565,-0.004269,-0.003689,-0.004053,-0.004784,-0.007948,-0.007549,-0.005902,-0.008150
19261008,0.005984,0.006730,,0.004638,0.013672,-0.000572,0.006206,0.009277,0.006997,0.007161,0.006386,0.008003,0.005124
19261009,-0.009203,-0.006003,,-0.009993,-0.001580,-0.006482,-0.005366,-0.006902,-0.004357,-0.008572,-0.005466,-0.011209,-0.009817
19261011,-0.006713,-0.008007,,-0.008159,-0.015426,-0.007268,-0.008116,-0.008136,-0.006026,-0.009349,-0.007837,-0.008238,-0.005739
19261013,0.006953,0.004594,,0.010408,0.007791,0.000459,0.010821,0.002763,0.008121,0.006316,0.002379,0.006763,0.007846
19261014,0.009733,0.007266,,0.006103,0.014463,0.006217,-0.002095,0.013556,0.006007,0.017251,0.009063,0.010439,0.009424
19261015,-0.017962,-0.016489,,-0.026082,-0.013642,-0.017353,-0.019180,-0.022494,-0.015381,-0.020153,-0.017854,-0.018752,-0.017526
19261016,-0.007117,-0.008068,,-0.019441,-0.012425,-0.004739,-0.004856,-0.011192,-0.001303,-0.009741,-0.006159,-0.008500,-0.006798
19261018,0.006930,0.007919,,0.021751,0.006827,0.004404,-0.001439,0.007152,0.001624,0.008372,0.006966,0.007171,0.007211
19261019,-0.010099,-0.010101,,-0.019707,-0.009341,-0.002917,-0.012707,-0.010923,-0.010566,-0.010762,-0.009474,-0.008991,-0.010409
19261020,-0.002423,-0.008151,,-0.011114,-0.015790,-0.016470,-0.009692,-0.009053,-0.001056,-0.011432,-0.003734,-0.003569,-0.000398
19261021,0.015238,0.015715,,0.031869,0.016334,0.012350,0.015653,0.018278,0.009867,0.017955,0.015415,0.015988,0.014898
19261022,-0.003869,0.000126,,0.004020,0.006564,0.004694,0.000459,-0.001056,0.002712,-0.000423,-0.003453,-0.005212,-0.004673
19261023,0.005567,0.009072,,0.018805,0.004985,0.010153,0.012084,0.012203,0.004333,0.005889,0.007455,0.007399,0.004255
19261025,-0.000788,-0.000904,,-0.008472,0.000496,0.001910,0.000429,0.000521,0.003816,-0.003916,-0.002580,-0.002318,-0.000187
19261026,0.003316,0.004824,,0.009707,0.006500,0.000710,0.005326,0.006433,0.005636,0.006231,0.003385,0.002947,0.002872
19261027,0.010061,0.007475,,-0.005321,0.004050,0.002938,0.005923,0.012294,0.002039,0.008034,0.010479,0.012702,0.010091
19261028,-0.000702,0.000708,,0.005421,0.002301,0.005923,-0.001167,0.003127,0.005011,-0.000654,-0.001911,0.000731,-0.001493
19261029,-0.000453,0.000682,,0.002708,0.004923,0.000779,-0.000490,-0.001178,-0.002257,-0.000674,-0.001616,-0.000881,-0.000115
19261030,-0.002335,-0.000669,,0.003612,0.000465,-0.001946,-0.001372,0.000781,-0.005130,-0.001641,-0.000458,-0.000726,-0.003178
19261101,0.004693,0.004053,,0.004512,-0.005001,0.001540,0.005405,0.001563,0.008749,0.001863,0.001519,0.004606,0.005478
19261103,0.001943,0.001002,,0.004891,-0.000236,-0.000720,0.002824,-0.002326,0.001383,0.000218,0.002175,0.000430,0.002692
19261104,0.006036,0.008083,,0.004711,0.004125,0.006412,0.006614,0.008709,0.004010,0.007239,0.006186,0.004181,0.006432
19261105,0.000837,-0.000182,,0.000109,0.007762,-0.003361,0.011212,-0.001376,0.003633,0.000314,0.005094,0.002699,-0.000621
19261106,0.001718,0.000935,,-0.005976,0.000390,0.007029,-0.005086,-0.000744,0.000045,0.003808,0.002810,0.001647,0.001725
19261108,0.005270,0.003343,,0.002806,-0.002060,0.008165,0.003986,0.004763,0.001970,0.008074,0.004997,0.003994,0.005706
19261109,0.001374,0.002272,,-0.003479,0.011278,0.005029,0.001593,-0.002993,0.002657,-0.000017,0.000347,0.000677,0.001781
19261110,-0.005860,-0.004843,,-0.011368,-0.006187,0.000860,-0.008555,-0.004552,-0.002197,-0.003568,-0.001476,-0.006401,-0.006816
19261111,0.006825,0.008575,,0.011452,0.002928,0.004312,0.012841,0.012155,0.004593,0.005286,0.005753,0.010600,0.005881
19261112,0.002480,0.001970,,-0.000681,0.006869,-0.004445,0.004587,0.001939,0.004392,0.001368,0.001379,-0.000156,0.003426
19261113,-0.002182,-0.001893,,-0.014458,-0.004705,0.002990,0.000086,-0.001725,-0.001415,-0.001762,0.000401,-0.001045,-0.003061
19261115,0.003772,0.003420,,0.000979,0.001699,0.010424,0.004005,0.001864,0.001972,0.001063,0.002416,0.007078,0.003350
19261116,0.001561,0.001900,,0.002513,0.003319,-0.004216,-0.000892,0.001978,-0.000166,-0.001449,-0.000635,0.002505,0.002091
19261117,-0.003332,-0.003969,,-0.005173,-0.003348,0.000576,-0.007905,-0.007047,-0.002823,0.001108,-0.001784,-0.004429,-0.003418
19261118,-0.004568,-0.003984,,-0.000157,0.009269,-0.012390,-0.009249,-0.002755,-0.004720,-0.000753,-0.002678,-0.003318,-0.005467
19261119,-0.006343,-0.001917,,0.009578,0.000190,-0.003279,-0.000621,-0.000236,-0.006555,-0.004062,-0.004905,-0.004765,-0.007768
19261120,0.004037,0.004684,,0.004062,-0.000897,0.005662,0.005839,0.006516,0.002838,0.009295,0.005888,0.004063,0.003261
19261122,0.005694,0.004023,,-0.004487,-0.000926,0.001514,0.013112,0.007440,0.007452,0.002957,0.005203,0.004586,0.006129
19261123,0.003453,0.004109,,0.017966,-0.000408,0.003050,0.005852,0.000150,0.005059,0.001793,0.003735,0.005409,0.002945
19261124,0.000947,0.000458,,-0.006241,-0.001888,-0.006364,0.002372,0.003528,0.001660,0.001421,0.000648,-0.000393,0.001386
19261126,0.002354,0.002079,,0.001320,0.005262,0.002604,0.001800,0.012861,-0.000010,0.002938,0.000870,0.001935,0.002354
19261127,-0.001375,-0.001981,,-0.006288,0.001380,-0.002664,-0.001359,-0.005057,-0.003185,0.001064,-0.002321,-0.000075,-0.001541
19261129,-0.003448,-0.003780,,-0.008436,-0.007807,-0.001858,-0.013528,-0.001606,0.003927,-0.000850,-0.006727,-0.004657,-0.002955
19261130,0.002843,0.003198,,0.001900,0.012601,-0.003262,-0.000340,0.002269,0.000645,0.001575,0.001807,0.004341,0.002913
19261201,0.003624,0.004056,,0.005858,-0.007032,0.008238,0.005366,0.005387,0.004538,0.004374,0.005659,0.006096,0.002384
19261202,0.005067,0.003977,,0.007698,0.001180,0.007966,0.004368,0.005563,0.002250,0.009357,0.005590,0.005046,0.004774
19261203,0.003158,0.004593,,-0.002725,0.010004,0.004195,0.007236,0.000029,0.000747,0.001053,0.003564,0.004735,0.002884
19261204,-0.001536,0.001505,,0.003033,0.005104,0.000119,0.000941,-0.000181,-0.000586,-0.006424,0.000540,-0.002366,-0.001510
19261206,0.000454,-0.001855,,-0.006925,0.005703,-0.003505,-0.003422,0.001469,0.002700,-0.001148,0.000524,0.000612,0.000520
19261207,-0.000222,0.003876,,0.010187,-0.000984,0.009354,-0.002698,-0.004586,0.001236,0.001485,0.001342,0.001118,-0.001041
19261208,-0.000791,-0.000260,,-0.002025,0.001109,0.006130,0.000109,-0.001115,0.001108,-0.002369,0.000796,0.000158,-0.001457
19261209,0.004395,0.004375,,0.003264,-0.000576,0.007439,0.005185,0.004566,0.002132,0.006523,0.003197,0.007491,0.003586
19261210,0.003724,0.005632,,0.009612,0.004857,0.000560,0.006208,0.004796,0.001654,0.007266,0.003981,0.005729,0.002855
19261211,0.001054,0.002224,,0.010113,-0.003594,-0.001018,-0.000626,0.004121,0.000791,-0.000038,0.002825,0.002860,0.000340
19261213,0.004240,0.005839,,0.008587,0.010952,0.006188,0.010992,0.009367,0.002891,0.001755,0.004009,0.002246,0.004609
19261214,0.001113,0.001795,,-0.002761,-0.000656,-0.001799,0.001809,-0.000026,0.000035,0.004315,0.001441,-0.000182,0.001343
19261215,0.002069,0.002455,,0.000721,-0.001766,0.002617,0.003216,0.009270,0.000665,0.001315,0.001357,0.002347,0.001956
19261216,-0.005997,-0.007241,,-0.019325,0.000212,-0.002293,-0.013282,-0.004353,-0.000346,-0.010930,-0.011705,-0.005056,-0.005238
19261217,0.009088,0.005399,,0.010573,-0.001070,0.005327,0.002651,0.004421,0.001991,0.006779,0.006816,0.009420,0.010398
19261218,0.004261,0.003813,,0.005496,0.006937,0.008165,-0.002504,0.001944,0.001476,0.004533,0.002811,0.002970,0.005129
19261220,-0.002708,-0.001344,,0.001973,0.001739,-0.008451,-0.003932,-0.003345,-0.000685,-0.001921,0.000334,-0.004754,-0.002649
19261221,-0.000231,-0.001428,,0.003293,0.003313,-0.006363,0.000573,-0.003632,-0.000739,-0.002954,-0.000693,0.001499,-0.000243
19261222,0.000128,-0.002485,,-0.010643,0.002756,-0.004066,-0.002166,-0.001913,0.000200,-0.002502,-0.001530,0.003608,-0.000173
19261223,0.003037,0.002258,,-0.000777,0.006549,0.002884,0.003810,0.009012,0.004634,-0.001506,0.002511,0.001517,0.003555
19261224,0.003072,0.003440,,0.008065,0.004072,0.008641,-0.000759,0.000819,0.002401,0.002970,0.004068,-0.001139,0.004227
19261227,-0.001925,-0.003055,,-0.001721,-0.003399,-0.004008,-0.007543,-0.004403,0.000353,-0.004631,-0.001405,-0.000324,-0.002072
19261228,-0.010793,-0.013965,,-0.021353,-0.020905,-0.010175,-0.010062,-0.014873,-0.009004,-0.011081,-0.012998,-0.012609,-0.009744
19261229,0.004597,0.004768,,0.000348,0.008443,-0.005854,0.008304,0.005046,0.000444,0.001470,0.004238,0.004272,0.005247
19261230,-0.003402,-0.000179,,0.000803,-0.003137,0.004283,0.000858,0.001780,-0.003306,-0.001525,-0.000501,-0.007346,-0.003319
19261231,0.003473,0.007736,,0.008922,0.008985,0.016727,0.005521,-0.000161,0.002330,0.004889,0.004100,0.006053,0.002371
19270103,-0.007792,-0.002992,,0.005851,-0.001795,-0.000238,-0.005110,-0.005577,-0.003551,-0.010672,-0.008307,-0.007187,-0.008212
19270104,0.003069,0.004951,,0.000225,0.002931,0.001925,0.005413,0.001930,0.004844,0.001272,0.003174,0.002115,0.003342
19270105,0.001561,0.003555,,-0.001906,0.013361,0.006816,0.005495,0.003206,0.005684,0.003519,0.004661,0.003119,0.000032
19270106,-0.001545,-0.000953,,0.008300,-0.007927,-0.006419,0.003756,0.000976,-0.001967,0.003434,0.000063,-0.002573,-0.002018
19270107,0.003344,0.002966,,0.010100,0.000873,-0.003528,0.002459,0.004099,0.000250,0.006000,0.001603,0.002415,0.003876
19270108,0.003936,0.006565,,0.014500,0.005552,0.017202,0.002396,0.003462,0.002789,0.002576,0.003740,0.004345,0.003823
19270110,0.001575,0.003001,,-0.017550,0.007396,0.007536,-0.000298,0.007039,-0.000073,0.005889,0.003246,0.000561,0.001076
19270111,-0.002796,-0.001963,,0.001130,0.000242,-0.005233,0.000531,-0.002429,-0.004991,-0.000662,-0.000436,-0.000815,-0.003761
19270112,0.000817,-0.000095,,-0.002021,-0.006811,-0.001541,0.000028,-0.001355,0.001836,-0.000886,-0.001726,-0.002758,0.002344
19270113,-0.000336,0.000673,,0.000217,-0.001390,-0.000846,-0.004784,0.001011,0.000359,-0.002320,0.000005,-0.002428,0.000305
19270114,0.000482,-0.001561,,0.004989,-0.009802,0.000188,-0.003296,-0.005228,-0.004603,-0.001397,-0.001047,0.005622,0.000296
19270115,0.001517,0.005151,,0.011193,0.009699,-0.000103,0.008504,0.004470,0.002717,0.004498,0.000551,0.000283,0.001308
19270117,-0.000384,-0.000899,,0.006177,0.002238,-0.003074,0.000003,-0.000108,-0.001358,-0.000673,0.000238,0.001372,-0.000760
19270118,-0.000510,0.000385,,0.000689,-0.003517,-0.001324,0.002033,-0.005217,0.005141,-0.001418,-0.002122,-0.002111,0.000049
19270119,0.005986,0.004360,,-0.006201,0.005839,0.001064,0.004770,0.004116,0.005605,0.006771,0.009897,0.007517,0.005222
19270120,-0.001564,-0.002167,,-0.008231,-0.011104,-0.000542,0.001105,-0.002407,0.000813,0.002538,-0.002220,-0.000086,-0.002184
19270121,-0.000027,0.004394,,0.016640,0.006458,0.012261,0.006590,0.001354,-0.001022,-0.000178,0.002858,0.000352,-0.000999
19270122,-0.003453,-0.002802,,-0.005193,-0.002041,-0.005074,0.001367,0.001829,-0.002033,-0.005525,-0.006758,-0.001672,-0.003600
19270124,-0.004610,-0.002166,,0.000273,-0.010715,0.005264,0.003217,0.006805,-0.005998,-0.004155,-0.003319,-0.005249,-0.005342
19270125,-0.010575,-0.014096,,-0.022785,-0.014261,-0.021711,-0.017737,-0.017684,-0.016024,-0.012432,-0.009357,-0.011876,-0.009306
19270126,0.002111,0.002475,,0.012697,0.005305,0.001823,-0.001560,0.000804,0.006419,0.003795,0.002344,0.003797,0.001416
19270127,-0.003505,-0.004622,,-0.027665,0.001562,-0.011097,0.001390,-0.004520,-0.004164,-0.002504,-0.004430,-0.002845,-0.003511
19270128,0.001686,0.004123,,0.012196,0.003190,0.011668,0.004488,0.002226,0.000544,0.003756,0.001266,0.000318,0.001665
19270129,0.007384,0.005546,,0.001151,0.005143,0.000011,0.006134,0.005885,0.002945,0.009496,0.005363,0.007929,0.007841
19270131,0.006522,0.006307,,0.002433,0.003325,0.011406,0.003277,0.009699,0.008936,0.009412,0.006939,0.008719,0.005505
19270201,-0.000077,0.003404,,0.006159,0.007393,0.017498,0.006581,0.005099,0.001160,-0.000081,0.000734,-0.001341,-0.000685
19270202,0.007522,0.009497,,0.013955,0.003956,0.003535,0.008632,0.004414,0.005353,0.004236,0.004745,0.006718,0.008646
19270203,0.001981,0.001313,,-0.004742,0.006979,-0.002314,0.006616,0.006230,0.006354,0.003418,0.002434,0.002152,0.001302
19270204,0.003601,0.003778,,0.004612,-0.003319,0.002161,0.011117,0.008280,0.005316,0.004874,0.000496,0.001642,0.004058
19270205,-0.001772,0.000549,,0.004524,0.002733,0.005943,-0.001628,0.006221,-0.000616,-0.001094,-0.001397,-0.000978,-0.002632
19270207,-0.001283,0.000914,,0.017196,0.012403,0.011459,0.007040,-0.003894,-0.003462,-0.002122,-0.001519,-0.000425,-0.001811
19270208,0.001042,0.004006,,0.013705,0.008426,0.002933,0.005685,0.014699,-0.002333,0.002339,0.000010,0.005503,-0.000637
19270209,0.000411,-0.002213,,-0.016179,-0.006961,-0.022490,-0.004702,-0.004396,0.002878,0.002167,0.002547,-0.001281,0.001089
19270210,0.001077,0.006927,,0.003462,-0.007220,0.007178,-0.003382,0.003466,0.006189,0.004295,0.000448,0.001305,0.000578
19270211,0.003158,0.004396,,0.018860,0.005375,-0.000645,-0.008764,0.003455,0.000214,0.001545,0.002351,0.002732,0.003968
19270214,0.004909,0.005904,,0.007748,0.008842,0.014456,-0.002187,0.003648,0.005128,0.006386,0.003448,0.006789,0.004545
19270215,0.001157,0.001952,,0.009018,-0.000454,0.004169,-0.001971,-0.000522,-0.000121,0.005418,0.002645,0.001647,0.000613
19270216,0.000231,0.002337,,0.002117,-0.002913,0.002206,0.014762,0.002915,-0.002151,0.003235,-0.001463,-0.000445,0.000025
19270217,0.003287,0.003654,,0.003072,0.006583,0.004002,0.008171,0.005985,0.007539,0.007435,-0.001616,0.001697,0.003545
19270218,0.003039,0.000842,,0.004263,0.001134,-0.004791,0.004440,-0.003216,-0.004733,0.000638,0.003332,0.001088,0.004432
19270219,0.000087,0.001367,,-0.002428,0.003249,0.000530,0.003223,0.001423,-0.001842,0.000703,0.003316,-0.001158,-0.000176
19270221,-0.001482,-0.000520,,-0.010682,-0.003132,-0.001626,-0.006198,-0.001006,0.002560,0.000559,0.001513,-0.003093,-0.001715
19270223,0.007267,0.007727,,0.027585,0.012033,0.005480,0.002533,0.004977,0.010681,0.011756,0.005233,0.008941,0.006725
19270224,0.001484,0.001198,,-0.012877,-0.001024,0.004177,0.002794,0.005181,0.006917,0.002653,-0.000179,0.002182,0.001039
19270225,0.002336,0.003865,,0.002285,0.006720,0.002232,0.000103,0.000424,0.006693,0.008748,0.002935,0.002057,0.001644
19270226,0.000733,0.000499,,-0.001968,0.004399,-0.003995,0.001061,0.002837,0.002170,0.000633,0.001986,0.001828,0.000184
19270228,0.005863,0.005169,,0.008170,0.008652,0.003892,0.000165,0.001110,0.007911,0.005175,0.004636,0.004923,0.006550
19270301,-0.003648,-0.006302,,-0.017703,-0.012998,-0.007621,-0.003635,-0.002803,-0.007673,-0.003648,-0.006186,-0.004702,-0.002648
19270302,-0.011422,-0.010810,,-0.020740,-0.017384,-0.010302,-0.012744,-0.015354,-0.014523,-0.013641,-0.006366,-0.011687,-0.011490
19270303,0.010289,0.006467,,0.000192,0.004646,0.006788,0.005237,0.009617,0.009221,0.012012,0.005049,0.010287,0.011257
19270304,-0.004491,-0.001816,,-0.006037,0.003732,-0.000521,-0.002689,-0.003711,-0.003383,-0.004245,-0.001140,-0.003228,-0.005572
19270305,-0.002308,-0.000713,,-0.003129,0.001941,0.006854,-0.003146,-0.002729,-0.000860,-0.006080,-0.002587,-0.003774,-0.001817
19270307,-0.003621,-0.005224,,-0.014417,-0.002093,-0.007137,-0.000943,-0.008719,-0.006069,-0.007979,-0.004354,-0.004251,-0.002672
19270308,0.001291,-0.003051,,0.001111,-0.007063,-0.007178,-0.005595,0.000222,-0.001790,0.002068,0.000950,0.001252,0.001940
19270309,0.005055,0.005593,,0.007883,0.009068,0.007963,0.008642,0.005747,0.007466,0.003346,0.002898,0.006189,0.004961
19270310,0.004607,0.004417,,-0.002354,0.008682,0.005196,0.003024,0.008872,0.002545,0.006887,0.006510,0.005945,0.003788
19270311,0.001669,0.003601,,-0.001707,0.014301,0.006410,-0.002129,-0.002841,0.004578,-0.000297,0.001395,0.001795,0.001776
19270312,-0.000183,0.002787,,0.008443,0.004454,0.006926,0.005876,-0.000663,0.001510,0.003739,0.000753,-0.001077,-0.000856
19270314,0.001816,-0.001713,,-0.003823,-0.010989,-0.003908,0.009437,-0.002108,-0.000442,0.002536,-0.003476,0.003657,0.002385
19270315,-0.007828,-0.009347,,-0.015913,-0.009986,-0.020208,-0.009289,-0.006356,-0.007819,-0.009595,-0.008988,-0.010664,-0.006598
19270316,0.010139,0.003415,,-0.006185,0.003394,0.004817,0.009505,0.008653,0.004596,0.004743,0.005493,0.008010,0.012380
19270317,0.004147,0.002465,,0.000611,0.003833,0.000771,0.001576,0.001045,-0.004178,0.003991,0.001002,0.003434,0.005473
19270318,-0.007786,-0.008375,,0.003434,-0.012804,-0.017375,-0.005231,-0.011682,-0.008503,-0.006473,-0.007412,-0.005687,-0.008267
19270319,0.000420,0.002612,,-0.007405,0.001848,0.001930,0.000798,0.000532,-0.001842,0.002555,-0.001027,-0.001194,0.000916
19270321,0.001812,-0.002061,,-0.011118,0.002326,0.000178,-0.005646,-0.002036,-0.004384,-0.001101,0.001122,0.003035,0.002580
19270322,-0.010282,-0.010153,,-0.007491,-0.020098,-0.018086,-0.003732,-0.012604,-0.013321,-0.016003,-0.007451,-0.010664,-0.009856
